url,product_category,main_category,business_name,gender,type,business_type,business_id
'https://www.pinterest.com/resource/VisualLiveSearchResource/get/?source_url=/pin/176625616624415356/visual-search/?x=16&y=16&w=530&h=671&data={"options":{"isPrefetch":false,"pin_id":"176625616624415356","image_signature":"28ccd0ef6d58840163eceae72ce8e6d1","crop":{"x":0.028368794326241134,"y":0.017708333333333333,"w":0.9397163120567376,"h":0.7426432291666666},"crop_source":5,"no_fetch_context_on_resource":false},"context":{}}&_=1606127728488',Clothing,Dress,Pinterest,Women,Group_production,Pinterest,Pinterest_3
'https://www.pinterest.com/resource/VisualLiveSearchResource/get/?source_url=/pin/75505731244184573/visual-search/?x=16&y=16&w=530&h=671&data={"options":{"isPrefetch":false,"pin_id":"75505731244184573","image_signature":"5d598e75a8003b6f00f647b2a1ec8498","crop":{"x":0.028368794326241134,"y":0.01891252955082742,"w":0.9397163120567376,"h":0.7931442080378249},"crop_source":5,"no_fetch_context_on_resource":false},"context":{}}&_=1606127808411',Clothing,Dress,Pinterest,Women,Group_production,Pinterest,Pinterest_3
'https://www.pinterest.com/resource/VisualLiveSearchResource/get/?source_url=/pin/28780885104674246/visual-search/?x=14&y=14&w=453&h=573&data={"options":{"isPrefetch":false,"pin_id":"28780885104674246","image_signature":"60406b1177ad05b9c42294990bd5e15e","crop":{"x":0.029045643153526972,"y":0.019363762102351315,"w":0.9398340248962656,"h":0.7925311203319502},"crop_source":5,"no_fetch_context_on_resource":false},"context":{}}&_=1606127942207',Clothing,Dress,Pinterest,Women,Group_production,Pinterest,Pinterest_3
'https://www.pinterest.com/resource/VisualLiveSearchResource/get/?source_url=/pin/326370304239036310/visual-search/?x=10&y=10&w=338&h=428&data={"options":{"isPrefetch":false,"pin_id":"326370304239036310","image_signature":"9f3bc3e5a24f328fd0db7ada3e203e5b","crop":{"x":0.027777777777777776,"y":0.01841620626151013,"w":0.9388888888888889,"h":0.7882136279926335},"crop_source":5,"no_fetch_context_on_resource":false},"context":{}}&_=1606128032554',Clothing,Dress,Pinterest,Women,Group_production,Pinterest,Pinterest_3
'https://www.pinterest.com/resource/VisualLiveSearchResource/get/?source_url=/pin/827888343988834485/visual-search/?x=9&y=8&w=282&h=356&data={"options":{"isPrefetch":false,"pin_id":"827888343988834485","image_signature":"60940c2dbf94e53017c6b2d0ff5dee95","crop":{"x":0.03,"y":0.01384083044982699,"w":0.94,"h":0.615916955017301},"crop_source":5,"no_fetch_context_on_resource":false},"context":{}}&_=1606128140690',Clothing,Dress,Pinterest,Women,Group_production,Pinterest,Pinterest_3
'https://www.pinterest.com/resource/VisualLiveSearchResource/get/?source_url=/pin/716213146974956864/visual-search/?x=8&y=8&w=261&h=330&data={"options":{"isPrefetch":false,"pin_id":"716213146974956864","image_signature":"f0052010a7db067108aeeb3ef4f668b0","crop":{"x":0.02877697841726619,"y":0.014184397163120567,"w":0.9388489208633094,"h":0.5851063829787234},"crop_source":5,"no_fetch_context_on_resource":false},"context":{}}&_=1606128698340',Clothing,Dress,Pinterest,Women,Group_production,Pinterest,Pinterest_3
'https://www.pinterest.com/resource/VisualLiveSearchResource/get/?source_url=/pin/680606562433544076/visual-search/?x=16&y=16&w=530&h=671&data={"options":{"isPrefetch":false,"pin_id":"680606562433544076","image_signature":"940a9aba10bfb0650afbff1d436c9bdd","crop":{"x":0.028368794326241134,"y":0.018912529550827423,"w":0.9397163120567376,"h":0.793144208037825},"crop_source":5,"no_fetch_context_on_resource":false},"context":{}}&_=1606128801791',Clothing,Dress,Pinterest,Women,Group_production,Pinterest,Pinterest_3
'https://www.pinterest.com/resource/VisualLiveSearchResource/get/?source_url=/pin/814588651343000290/visual-search/?x=16&y=16&w=530&h=671&data={"options":{"isPrefetch":false,"pin_id":"814588651343000290","image_signature":"c49c3a170e417080c646553fe486c20e","crop":{"x":0.028368794326241134,"y":0.018912529550827423,"w":0.9397163120567376,"h":0.793144208037825},"crop_source":5,"no_fetch_context_on_resource":false},"context":{}}&_=1606128986123',Clothing,Dress,Pinterest,Women,Group_production,Pinterest,Pinterest_3
'https://www.pinterest.com/resource/VisualLiveSearchResource/get/?source_url=/pin/628322585489944031/visual-search/?x=0&y=78&w=493&h=667&data={"options":{"isPrefetch":false,"pin_id":"628322585489944031","image_signature":"59cfc297105431e04af9431e5e754cee","crop":{"x":0,"y":0.10372340425531915,"w":0.874113475177305,"h":0.886968085106383},"crop_source":5,"no_fetch_context_on_resource":false},"context":{}}&_=1606129064159',Clothing,Dress,Pinterest,Women,Group_production,Pinterest,Pinterest_3
'https://www.pinterest.com/resource/VisualLiveSearchResource/get/?source_url=/pin/462463455491896429/visual-search/?x=7&y=7&w=221&h=280&data={"options":{"isPrefetch":false,"pin_id":"462463455491896429","image_signature":"a2945ec87fe701b1233d4c29a4ecf076","crop":{"x":0.029661016949152543,"y":0.01977401129943503,"w":0.9364406779661016,"h":0.7909604519774012},"crop_source":5,"no_fetch_context_on_resource":false},"context":{}}&_=1606129143789',Clothing,Dress,Pinterest,Women,Group_production,Pinterest,Pinterest_3
