url,product_category,main_category,business_name,gender,type,business_type,business_id
https://aassttiinn.com/fa/men-gloves-hats?specs=5ede2a304614620001b82aeb,Accessory,Hat,Aassttiinn,Men,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/men-handbags,Bag,Shoulderbag,Aassttiinn,Men,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/men-shoulder-bags,Bag,Shoulderbag,Aassttiinn,Men,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/men-backpacks,Bag,Backpack,Aassttiinn,Men,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/men-tote-bags,Bag,Shoulderbag,Aassttiinn,Men,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/men-tote-bags?pagenumber=2,Bag,Shoulderbag,Aassttiinn,Men,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/men-boots,Shoes,Nimboot,Aassttiinn,Men,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/men-occasional-shoes,Shoes,Formal,Aassttiinn,Men,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/men-occasional-shoes?pagenumber=2,Shoes,Formal,Aassttiinn,Men,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/men-casual-shoes,Shoes,Daily,Aassttiinn,Men,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/glasses-straps,Accessory,Glasses,Aassttiinn,Men,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/kids-clothing?specs=5ee89a285938f6000160fa29fClothing,Clothing,Pants,Aassttiinn,Baby,Group_shop,E-commerce,آستین
https://aassttiinn.com/fa/kids-clothing?specs=5f0dabc6bf92ea0001b3ba59,Clothing,Dress,Aassttiinn,Girls,Group_shop,E-commerce,آستین
